Wall time,Step,Value
1764653471.6649714,33599,3.822368621826172
1764653487.1469817,33649,4.058980464935303
1764653502.4279132,33699,3.7882182598114014
1764653520.655669,33749,3.8770623207092285
1764653539.3595958,33799,3.9350767135620117
1764653556.6986768,33849,3.6189627647399902
1764653575.2209527,33899,3.5107381343841553
1764653593.6285875,33949,3.8902628421783447
1764653612.460295,33999,3.910977602005005
1764653630.0978937,34049,4.199850082397461
1764653646.2511165,34099,3.6939163208007812
1764653812.705782,34149,4.122071266174316
1764653828.1754794,34199,3.6743597984313965
1764653843.3570113,34249,4.0019025802612305
1764653858.6076705,34299,3.7466368675231934
